3.140374762007580145e+00,2.931194757346465618e+00
2.655625397402193943e+00,2.944744672834189281e+00
2.839623190157920973e+00,3.107746912151967855e+00
2.871120983103689017e+00,3.005463225258522719e+00
2.734378532684048846e+00,2.853618372901305378e+00
3.130437542789938021e+00,3.176998733733268132e+00
2.885882087387802386e+00,3.305962532290203093e+00
2.770534822239124395e+00,2.764027118106186176e+00
2.894037787125733896e+00,3.103209860694964739e+00
2.877535669774421656e+00,3.304236169293013781e+00
2.853573437525660506e+00,2.996491115749533307e+00
3.214542452686925511e+00,2.969601914308555024e+00
2.839285419836122148e+00,2.980530564622400291e+00
2.614129922661250660e+00,3.065402814000313558e+00
2.722209265279030177e+00,2.919536579198617421e+00
2.889772933583015124e+00,2.809015885770583143e+00
2.897398074189903028e+00,3.184130917078795697e+00
2.990873303789494120e+00,3.017453067885397022e+00
2.899263541069530437e+00,3.041323380630207573e+00
2.934644057658974514e+00,3.011820542767567499e+00
2.876298118972548945e+00,3.023780333218403893e+00
2.798140766829149584e+00,2.914970043494344853e+00
2.809152036442383427e+00,3.122069949687104717e+00
2.877894434682300773e+00,2.884998749560649500e+00
2.848723945743036445e+00,2.720507936149282102e+00
2.930253377977068752e+00,2.738195304776004146e+00
3.031277069391574930e+00,2.793244167058153593e+00
2.823140657698299361e+00,3.292844757847117609e+00
2.876976117179808945e+00,2.874662197521198781e+00
2.880713084658200529e+00,3.222475016079012100e+00
2.882109161977982392e+00,3.196515445040712944e+00
2.893570465092517807e+00,2.606239309418821648e+00
2.786148392487005410e+00,3.044572431095872833e+00
2.757580603752167736e+00,3.134946507758093581e+00
2.916733062649710995e+00,3.244709538197262599e+00
3.095285037332109468e+00,2.981295218224822907e+00
2.946016165889989491e+00,2.992285488129445614e+00
2.490633901380603810e+00,2.944186003260886864e+00
3.036956359102827463e+00,3.001074605334268508e+00
2.929026904069737647e+00,3.032900576892274991e+00
3.117437487837148247e+00,3.247229164550809344e+00
2.866991921090641604e+00,3.207231495517676390e+00
2.701391254051569213e+00,2.992022581788130076e+00
2.923939496038502117e+00,2.982081238437157999e+00
2.734887960043836941e+00,3.229787651599313136e+00
2.921685336842973602e+00,2.848079441689947977e+00
2.739629843370332996e+00,2.843373248924601526e+00
2.992277397908287284e+00,2.996221013999807337e+00
2.780435703528104874e+00,2.969579249302021662e+00
2.784698905536008073e+00,3.109822488685821451e+00
2.784464414125110032e+00,3.216879738797630228e+00
3.146659843521555366e+00,3.006539985880150034e+00
2.995749245749585121e+00,2.761579431131997442e+00
3.101634662724151781e+00,3.081948736154441981e+00
2.877281367818519620e+00,2.881205716349714230e+00
2.541844433115332702e+00,3.013196757872731002e+00
2.904043782722967038e+00,2.843758466054339795e+00
3.090130232740055494e+00,2.739756707657778012e+00
2.685721211325154734e+00,2.897366840709069358e+00
2.820606860970462204e+00,2.974569852022479477e+00
2.973536240974243405e+00,2.920409421068179245e+00
2.996253130841300738e+00,2.980275408641699819e+00
2.737552777467268772e+00,2.857597201417359845e+00
2.871733174707785885e+00,2.856434394283138278e+00
2.707098010816006983e+00,2.939947831666087641e+00
2.730886002113433797e+00,3.169634413898511305e+00
2.562650036953636246e+00,3.055183237419163422e+00
3.058212173985467963e+00,3.243873162488968287e+00
2.955126118220334774e+00,2.860994146426884654e+00
3.225769639322594529e+00,3.067567808340723179e+00
2.744341641510708030e+00,3.040122253851271328e+00
2.893220552302290915e+00,2.957429374067815253e+00
2.796316113910736867e+00,3.170306349560209735e+00
2.584019010428338259e+00,2.862053210222418542e+00
2.877774973500611289e+00,2.674614049345335864e+00
3.237130342276529849e+00,2.936265141074960727e+00
2.539471010528523198e+00,3.089047281105763432e+00
2.874959515371183549e+00,2.818350038405198266e+00
3.157245999366459888e+00,3.016585385467193792e+00
2.916793086618168829e+00,2.799933631829858882e+00
2.832104206832199544e+00,3.037199160449673752e+00
3.134920023569508274e+00,2.978862652354079099e+00
2.903939914301186143e+00,2.975626707872984777e+00
2.751748949860533422e+00,2.967720518845270217e+00
2.921987654370743481e+00,3.004394792474787135e+00
2.847125117444368581e+00,2.964206743710634750e+00
2.538598181562868206e+00,2.953897067092187356e+00
2.866899946682867739e+00,2.722241059278073472e+00
2.922412772221042676e+00,2.976921088300852336e+00
2.972486278180562103e+00,2.800227438965853910e+00
2.845535380911571988e+00,2.659020822164687381e+00
2.873903871629030160e+00,3.168734621203876944e+00
2.914527713286628074e+00,2.820516314495822741e+00
3.021127488727988641e+00,3.152519885016962675e+00
2.885205391081097304e+00,3.190030159768517226e+00
2.809463263017695667e+00,2.890691162076962861e+00
2.685531036418357331e+00,3.180585537421599884e+00
2.815316824672556617e+00,2.996450632476507892e+00
3.183556977771194951e+00,3.070642885218333618e+00
2.658905443830605897e+00,2.813970493493562319e+00
2.887368171753942558e+00,2.730295872174321570e+00
2.884917691579456100e+00,2.859650992856482610e+00
2.802834332746908075e+00,2.897137852135698743e+00
